triplet_id	ac_id	A	C	D	pdb_assembly	positive_source	verified_bridge_same_assembly
SCF:0001002	AC:000828	P40227	O60925	Q9UHV9	6nrd-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0001003	AC:000828	P40227	O60925	O15212	6nrd-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0001004	AC:000828	P40227	O60925	Q99471	6nrd-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0001005	AC:000829	P92558	Q9C6B3	Q9SMN1	7aqq-assembly1.cif.gz	same_assembly_bridge	True
SCF:0001006	AC:000829	P92558	Q9C6B3	Q9SK66	7aqq-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0001007	AC:000829	Q9C6B3	P92558	O05000	7aqq-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0001008	AC:000830	E2RXU4	A0A069PXX1	A0A2V3F2U6	6spc-assembly1.cif.gz	same_assembly_bridge	True
SCF:0001009	AC:000830	E2RXU4	A0A069PXX1	A0A2V3DLV3	6spc-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0001010	AC:000832	A0A0F6NGI2	E1C9L3	A0A0M3KL10	6zxs-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0001011	AC:000832	A0A0F6NGI2	E1C9L3	A0A0M3KL13	6zxs-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0001012	AC:000832	E1C9L3	A0A0F6NGI2	P05310	6zxs-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0001013	AC:000832	E1C9L3	A0A0F6NGI2	A0A0F6NFW5	6zxs-assembly1.cif.gz	same_assembly_bridge	True
SCF:0001014	AC:000833	P19569	P74564	P72712	6hqb-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0001015	AC:000836	P16002	Q32904	Q41038	6zoo-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0001016	AC:000836	P16002	Q32904	Q01667	6zoo-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0001017	AC:000836	Q32904	P16002	P09911	6zoo-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0001018	AC:000837	A0A063X745	A0A063XCG5	A0A063X754	9p4i-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0001019	AC:000838	D7P6B9	D7P897	D8V7I2	6rda-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0001020	AC:000839	E9NPX1	I0YP72	I0YQ46	9kqp-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0001021	AC:000839	E9NPX1	I0YP72	I0YQ44	9kqp-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0001022	AC:000840	D0FXV2	Q56D18	C1K004	9mgw-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0001023	AC:000841	P9WPV1	P9WPV3	P9WPU7	8jr0-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0001024	AC:000841	P9WPV1	P9WPV3	P9WPU9	8jr0-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0001025	AC:000841	P9WPV3	P9WPV1	P9WPV5	8jr0-assembly1.cif.gz	same_assembly_bridge	True
SCF:0001026	AC:000842	Q9XFH4	Q9FJE8	P06897	8kcc-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0001027	AC:000842	Q9XFH4	Q9FJE8	P02281	8kcc-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0001028	AC:000842	Q9XFH4	Q9FJE8	P84233	8kcc-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0001029	AC:000844	P47822	Q12321	P32569	7uig-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0001030	AC:000844	Q12321	P47822	P33308	7uig-assembly1.cif.gz	same_assembly_bridge	True
SCF:0001031	AC:000847	A0A4V8H008	A0A4V8H010	A0A1L2EDU0	9k1e-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0001032	AC:000847	A0A4V8H008	A0A4V8H010	A0A0D6E2L8	9k1e-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0001033	AC:000847	A0A4V8H010	A0A4V8H008	A0A4V8GZZ5	9k1e-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0001034	AC:000850	Q2G111	Q2FW23	P48940	7kwg-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0001035	AC:000850	Q2G111	Q2FW23	Q2FW31	7kwg-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0001036	AC:000853	F5HRS7	A0A063X781	A0A063XCH0	9p4i-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0001037	AC:000857	P25043	P36040	P28062	9rm0-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0001038	AC:000857	P36040	P25043	P21242	9rm0-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0001039	AC:000857	P36040	P25043	P23638	9rm0-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0001040	AC:000857	P36040	P25043	P30656	9rm0-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0001041	AC:000858	P13393	P35718	P20434	6eu0-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0001042	AC:000858	P13393	P35718	P32773	6eu0-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0001043	AC:000858	P35718	P13393	P47076	6eu0-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0001044	AC:000858	P35718	P13393	P20435	6eu0-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0001045	AC:000859	A0A2K3E6S5	P32974	P37256	9iiu-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0001046	AC:000860	P10793	A0A0H2UKZ4	A0A0M3KL12	4rku-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0001047	AC:000860	P10793	A0A0H2UKZ4	B7FRW2	4rku-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0001048	AC:000862	P14224	Q39615	Q93WL4	8h2u-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0001049	AC:000862	Q39615	P14224	P14225	8h2u-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0001050	AC:000864	A0A0F6NGI2	Q41038	Q01667	6zxs-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0001051	AC:000864	Q41038	A0A0F6NGI2	P05310	6zxs-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0001052	AC:000868	P08980	P00289	P00166	9tgg-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0001053	AC:000869	Q99627	Q8IY47	Q13619	8h3f-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0001054	AC:000871	Q99627	Q13618	Q13619	8h3a-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0001055	AC:000871	Q99627	Q13618	Q13616	8h3a-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0001056	AC:000873	Q9NZ42	Q8WW43	Q96BI3	8oqy-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0001057	AC:000874	P27999	Q02792	P19263	8k5p-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0001058	AC:000875	Q32NC0	Q969H6	O95059	9uha-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0001059	AC:000876	P02557	P53378	P09733	8qv3-assembly1.cif.gz	same_assembly_bridge	True
SCF:0001060	AC:000876	P53378	P02557	P09733	8qv3-assembly1.cif.gz	same_assembly_bridge	True
SCF:0001061	AC:000877	P63096	Q99731	P09341	9ko2-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0001062	AC:000877	P63096	Q99731	P48061	9ko2-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0001063	AC:000877	P63096	Q99731	P22362	9ko2-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0001064	AC:000880	Q22MV2	Q24DI9	Q1HFV9	6zyw-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0001065	AC:000880	Q22MV2	Q24DI9	Q1HFW2	6zyw-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0001066	AC:000880	Q22MV2	Q24DI9	W7XJB1	6zyw-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0001067	AC:000881	P52434	P06899	O75575	8xrj-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0001068	AC:000883	Q1HFX4	Q1HFW0	Q1HFW2	7k5b-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0001069	AC:000883	Q1HFX4	Q1HFW0	W7XJB1	7k5b-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0001070	AC:000883	Q1HFX4	Q1HFW0	Q22R86	7k5b-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0001071	AC:000884	A9SL09	A0A2K1K0C7	A9RT62	6l35-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0001072	AC:000884	A9SL09	A0A2K1K0C7	A0A2K1IAD0	6l35-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0001073	AC:000885	A8IJ60	A8IJY7	A0A2K3DG79	7ekq-assembly1.cif.gz	same_assembly_bridge	True
SCF:0001074	AC:000885	A8IJ60	A8IJY7	A8IL21	7ekq-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0001075	AC:000885	A8IJ60	A8IJY7	A8INX1	7ekq-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0001076	AC:000885	A8IJY7	A8IJ60	A8INX1	7ekq-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0001077	AC:000886	M2XW22	E3UIU9	M2XWX3	9kc5-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0001078	AC:000887	B7IA35	A0A7U3Y815	B7IA17	7m4u-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0001079	AC:000889	B6STT2	P12329	B6SZT9	5zji-assembly1.cif.gz	same_assembly_bridge	True
SCF:0001080	AC:000890	P13352	Q75VY4	A8IKC8	8h2u-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0001081	AC:000890	P13352	Q75VY4	Q93VE0	8h2u-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0001082	AC:000890	P13352	Q75VY4	Q93WL4	8h2u-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0001083	AC:000893	P72798	P74810	P74149	7r0w-assembly1.cif.gz	same_assembly_bridge	True
SCF:0001084	AC:000894	Q92905	Q9UBF6	P62877	9eg1-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0001085	AC:000897	Q0IHJ3	Q4V7I1	B1H1T5	8at4-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0001086	AC:000899	P0A431	Q8DHJ2	Q8DHA7	5h2f-assembly2.cif.gz	PDB_exact_pair_aggregate	False
SCF:0001087	AC:000900	Q85G47	Q85FS8	Q85FQ6	5zgb-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0001088	AC:000901	A0T0M9	B5YM25	B8BU33	8xls-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0001089	AC:000901	A0T0M9	B5YM25	B8BYV4	8xls-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0001090	AC:000901	A0T0M9	B5YM25	B8C8Q0	8xls-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0001091	AC:000901	B5YM25	A0T0M9	A0T0M8	8xls-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0001092	AC:000905	A0A4V8GZZ7	A0A4V8H006	A0A4V8GZZ8	6igz-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0001093	AC:000905	A0A4V8H006	A0A4V8GZZ7	A0A4V8H001	6igz-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0001094	AC:000907	Q96F46	Q9H293	Q16552	7uwl-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0001095	AC:000908	Q9SUI6	Q9SYW8	Q9SA56	7wfe-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0001096	AC:000909	Q9UM11	Q9UJX3	Q9UJX2	4ui9-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0001097	AC:000909	Q9UM11	Q9UJX3	Q13042	4ui9-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0001098	AC:000909	Q9UM11	Q9UJX3	Q9UJX6	4ui9-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0001099	AC:000910	Q2FW30	Q2FW31	Q2FW22	8byv-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0001100	AC:000910	Q2FW30	Q2FW31	Q2FW39	8byv-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0001101	AC:000912	P52657	Q16533	P29084	7zxe-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0001102	AC:000912	P52657	Q16533	P29083	7zxe-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0001103	AC:000913	Q9NQP4	Q9UHV9	P61758	6nrb-assembly1.cif.gz	same_assembly_bridge	True
SCF:0001104	AC:000913	Q9NQP4	Q9UHV9	Q99471	6nrb-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0001105	AC:000913	Q9UHV9	Q9NQP4	O60925	6nrb-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0001106	AC:000913	Q9UHV9	Q9NQP4	Q99471	6nrb-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0001107	AC:000913	Q9UHV9	Q9NQP4	P61758	6nrb-assembly1.cif.gz	same_assembly_bridge	True
SCF:0001108	AC:000915	Q9SUI4	Q9SY97	Q9SHR7	7wfd-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0001109	AC:000915	Q9SUI4	Q9SY97	Q9SHE8	7wfd-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0001110	AC:000915	Q9SY97	Q9SUI4	Q41038	7wfd-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0001111	AC:000915	Q9SY97	Q9SUI4	Q8LCQ4	7wfd-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0001112	AC:000916	P53197	P38042	P30260	8a3t-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0001113	AC:000916	P53197	P38042	P16522	8a3t-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0001114	AC:000916	P53197	P38042	Q08683	8a3t-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0001115	AC:000917	P38293	P36040	Q05778	7lsx-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0001116	AC:000918	P61077	P07305	P06899	9ipu-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0001117	AC:000918	P61077	P07305	O60814	9ipu-assembly1.cif.gz	same_assembly_bridge	True
SCF:0001118	AC:000921	A0A2P6TPU7	A0A2P6U4K1	A0A2P6TZ50	6zzy-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0001119	AC:000921	A0A2P6TPU7	A0A2P6U4K1	A0A2P6TS63	6zzy-assembly1.cif.gz	same_assembly_bridge	True
SCF:0001120	AC:000921	A0A2P6TPU7	A0A2P6U4K1	A0A2P6TMX4	6zzy-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0001121	AC:000926	I7MHB1	I7MCM8	Q1HFX0	6zyw-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0001122	AC:000926	I7MHB1	I7MCM8	W7XJB1	6zyw-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0001123	AC:000926	I7MHB1	I7MCM8	Q1HFV9	6zyw-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0001124	AC:000929	O22993	Q9SAJ3	A8MPR5	8xku-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0001125	AC:000929	O22993	Q9SAJ3	F4J3N2	8xku-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0001126	AC:000929	Q9SAJ3	O22993	F4KF14	8xku-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0001127	AC:000930	A0A2P6THB2	A0A2P6TPU7	A0A2P6U0J1	6zzx-assembly1.cif.gz	same_assembly_bridge	True
SCF:0001128	AC:000934	Q39615	Q75VY4	Q05093	8h2u-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0001129	AC:000935	P10793	P16002	Q9S831	6yez-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0001130	AC:000935	P10793	P16002	A5Z2K3	6yez-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0001131	AC:000935	P10793	P16002	P36886	6yez-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0001132	AC:000936	E3UIU0	M2XR49	M2Y652	9kc5-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0001133	AC:000936	E3UIU0	M2XR49	E3UIU5	9kc5-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0001134	AC:000936	E3UIU0	M2XR49	M2X4U9	9kc5-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0001135	AC:000936	M2XR49	E3UIU0	E3UIU1	9kc5-assembly1.cif.gz	same_assembly_bridge	True
SCF:0001136	AC:000942	Q9WV32	Q99JY9	P61161	7aqk-assembly1.cif.gz	same_assembly_bridge	True
SCF:0001137	AC:000943	I0YPL4	I0YQ46	I0Z2Y0	9kqp-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0001138	AC:000943	I0YQ46	I0YPL4	I0YQ45	9kqp-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0001139	AC:000943	I0YQ46	I0YPL4	I0YQ44	9kqp-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0001140	AC:000943	I0YQ46	I0YPL4	I0Z7A7	9kqp-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0001141	AC:000946	A1E9J1	Q9LKC7	F2DAN8	7ewk-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0001142	AC:000950	P12241	P0DM37	P19054	7eda-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0001143	AC:000954	Q02260	Q08920	P40018	6n7p-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0001144	AC:000954	Q02260	Q08920	Q00916	6n7p-assembly1.cif.gz	same_assembly_bridge	True
SCF:0001145	AC:000955	Q9SN86	O22993	F4KF14	8xkv-assembly1.cif.gz	same_assembly_bridge	True
SCF:0001146	AC:000955	Q9SN86	O22993	Q9SAJ3	8xkv-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0001147	AC:000957	P12352	Q75VY9	Q05093	7bgi-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0001148	AC:000957	P12352	Q75VY9	P12356	7bgi-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0001149	AC:000957	Q75VY9	P12352	P14225	7bgi-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0001150	AC:000958	Q7Z4G1	Q9GZQ3	Q9P000	8p0w-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0001151	AC:000958	Q7Z4G1	Q9GZQ3	Q9NX08	8p0w-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0001152	AC:000958	Q7Z4G1	Q9GZQ3	Q9H0A8	8p0w-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0001153	AC:000960	Q8N4V1	Q9NPA0	Q9P0I2	8eoi-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0001154	AC:000965	E3UIU1	E3UIU9	M2XWX3	9kc5-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0001155	AC:000965	E3UIU9	E3UIU1	E3UIU0	9kc5-assembly1.cif.gz	same_assembly_bridge	True
SCF:0001156	AC:000967	Q96N11	Q96HW7	Q9NVR2	8rbz-assembly1.cif.gz	same_assembly_bridge	True
SCF:0001157	AC:000968	Q9S7N7	Q9SUI4	Q9SUI7	8j7b-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0001158	AC:000968	Q9SUI4	Q9S7N7	Q9SHE8	8j7b-assembly1.cif.gz	same_assembly_bridge	True
SCF:0001159	AC:000971	Q2FW38	P60430	Q2FW06	6sj6-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0001160	AC:000972	P22224	P33332	P32855	5yfp-assembly1.cif.gz	same_assembly_bridge	True
SCF:0001161	AC:000972	P33332	P22224	P89102	5yfp-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0001162	AC:000972	P33332	P22224	P32855	5yfp-assembly1.cif.gz	same_assembly_bridge	True
SCF:0001163	AC:000972	P33332	P22224	Q06245	5yfp-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0001164	AC:000973	P21473	P21467	P21470	8cdv-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0001165	AC:000973	P21473	P21467	P21472	8cdv-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0001166	AC:000973	P21473	P21467	P04969	8cdv-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0001167	AC:000974	P58246	Q8YVQ2	P0A3Y1	2zt9-assembly1.cif.gz	same_assembly_bridge	True
SCF:0001168	AC:000974	P58246	Q8YVQ2	P61048	2zt9-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0001169	AC:000975	B8CEQ3	A0A8F0WFC9	B8LEQ8	8xls-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0001170	AC:000977	A0A4X1VTX4	I3LGP4	Q6PD62	9mlc-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0001171	AC:000977	I3LGP4	A0A4X1VTX4	I3LSI7	9mlc-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0001172	AC:000979	A0A2R8VHF7	C6KI89	A2RTF1	7eeb-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0001173	AC:000982	P56768	Q9SA56	Q9SUI7	7wfd-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0001174	AC:000982	Q9SA56	P56768	A0A8F5NZW2	7wfd-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0001175	AC:000983	Q9P1U0	O15446	Q9GZS1	7oba-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0001176	AC:000985	P53840	P29496	P29469	9e2x-assembly1.cif.gz	same_assembly_bridge	True
SCF:0001177	AC:000985	P53840	P29496	P53091	9e2x-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0001178	AC:000985	P53840	P29496	P38132	9e2x-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0001179	AC:000986	A0A125YXT1	S8F943	A0A125YMK3	9fi8-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0001180	AC:000988	P80374	Q5SJH3	P80382	1ibk-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0001181	AC:000988	P80374	Q5SJH3	Q5SLQ0	1ibk-assembly1.cif.gz	same_assembly_bridge	True
SCF:0001182	AC:000988	P80374	Q5SJH3	P80377	1ibk-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0001183	AC:000988	Q5SJH3	P80374	Q5SHN3	1ibk-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0001184	AC:000988	Q5SJH3	P80374	P80376	1ibk-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0001185	AC:000990	P32457	Q07657	P32468	9gd4-assembly1.cif.gz	same_assembly_bridge	True
SCF:0001186	AC:000990	P32457	Q07657	P25342	9gd4-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0001187	AC:000990	Q07657	P32457	P32468	9gd4-assembly1.cif.gz	same_assembly_bridge	True
SCF:0001188	AC:000992	A0A1S3TZB2	A0A1S3UMA0	A0A1S3U1E4	7jro-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0001189	AC:000993	Q9H0A8	Q9P000	Q9UBI1	8p0w-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0001190	AC:000993	Q9H0A8	Q9P000	Q8N668	8p0w-assembly1.cif.gz	same_assembly_bridge	True
SCF:0001191	AC:000993	Q9H0A8	Q9P000	Q9NX08	8p0w-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0001192	AC:000993	Q9P000	Q9H0A8	Q9GZQ3	8p0w-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0001193	AC:000993	Q9P000	Q9H0A8	Q86VX2	8p0w-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0001194	AC:000995	Q6P9B9	Q9NVR2	Q96HW7	8rbz-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0001195	AC:000995	Q6P9B9	Q9NVR2	Q9NV88	8rbz-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0001196	AC:000995	Q6P9B9	Q9NVR2	Q75QN2	8rbz-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0001197	AC:000997	Q9Y7N2	Q9Y821	Q9US45	5n9j-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0001198	AC:000997	Q9Y821	Q9Y7N2	O94376	5n9j-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0001199	AC:000999	Q8U0E4	Q8U216	Q8U4N1	8orq-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0001200	AC:001001	Q15369	Q8N884	Q13098	8okx-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0001201	AC:001001	Q15369	Q8N884	Q6PJ21	8okx-assembly1.cif.gz	same_assembly_bridge	True
SCF:0001202	AC:001001	Q15369	Q8N884	P30291	8okx-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0001203	AC:001006	P36100	Q12004	Q03290	7o4k-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0001204	AC:001006	Q12004	P36100	P32776	7o4k-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0001205	AC:001008	Q02750	P63104	P31947	9o2z-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0001206	AC:001010	Q6PIL8	S6C4R2	S6B2B6	5w1k-assembly3.cif.gz	PDB_exact_pair_aggregate	False
SCF:0001207	AC:001010	Q6PIL8	S6C4R2	Q8N355	5w1k-assembly3.cif.gz	PDB_exact_pair_aggregate	False
SCF:0001208	AC:001010	Q6PIL8	S6C4R2	S6B291	5w1k-assembly3.cif.gz	PDB_exact_pair_aggregate	False
SCF:0001209	AC:001010	S6C4R2	Q6PIL8	P0DOX7	5w1k-assembly3.cif.gz	PDB_exact_pair_aggregate	False
SCF:0001210	AC:001010	S6C4R2	Q6PIL8	Q7Z3Y4	5w1k-assembly3.cif.gz	PDB_exact_pair_aggregate	False
SCF:0001211	AC:001012	P56769	Q01667	Q9SYW8	7wfe-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0001212	AC:001012	P56769	Q01667	P27521	7wfe-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0001213	AC:001012	P56769	Q01667	Q8LCQ4	7wfe-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0001214	AC:001013	P23993	Q43485	Q9LKC7	7ew6-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0001215	AC:001013	P23993	Q43485	F2CW18	7ew6-assembly1.cif.gz	same_assembly_bridge	True
